trace file for the simulation
format of the file
<event> <time> <item id> <server status> <queue size>

a	1.86555	1	0	0
s	1.86555	1	1	0
d	2.05707	1	0	0
a	2.06515	2	0	0
s	2.06515	2	1	0
d	2.14597	2	0	0
a	2.30159	3	0	0
s	2.30159	3	1	0
a	2.82609	4	1	0
d	2.83827	3	1	1
s	2.83827	4	1	0
d	2.90145	4	0	0
a	3.64837	5	0	0
s	3.64837	5	1	0
a	3.66308	6	1	0
a	3.71216	7	1	1
d	3.76812	5	1	2
s	3.76812	6	1	1
d	3.84532	6	1	1
s	3.84532	7	1	0
d	3.86015	7	0	0
a	3.97533	8	0	0
s	3.97533	8	1	0
a	3.97537	9	1	0
d	3.97565	8	1	1
s	3.97565	9	1	0
a	4.03002	10	1	0
d	4.06919	9	1	1
s	4.06919	10	1	0
a	4.17707	11	1	0
d	4.1905	10	1	1
s	4.1905	11	1	0
d	4.28836	11	0	0
a	4.95584	12	0	0
s	4.95584	12	1	0
d	4.96431	12	0	0
a	5.09893	13	0	0
s	5.09893	13	1	0
a	5.15795	14	1	0
d	5.2288	13	1	1
s	5.2288	14	1	0
a	5.25419	15	1	0
d	5.30117	14	1	1
s	5.30117	15	1	0
d	5.33078	15	0	0
a	5.43008	16	0	0
s	5.43008	16	1	0
d	5.4353	16	0	0
a	5.46288	17	0	0
s	5.46288	17	1	0
a	5.51982	18	1	0
d	5.68519	17	1	1
s	5.68519	18	1	0
d	5.87387	18	0	0
a	5.91347	19	0	0
s	5.91347	19	1	0
a	5.91459	20	1	0
a	5.94633	21	1	1
d	5.97942	19	1	2
s	5.97942	20	1	1
d	6.02138	20	1	1
s	6.02138	21	1	0
d	6.09233	21	0	0
a	6.25951	22	0	0
s	6.25951	22	1	0
a	6.26526	23	1	0
d	6.45091	22	1	1
s	6.45091	23	1	0
a	6.48248	24	1	0
d	6.4876	23	1	1
s	6.4876	24	1	0
d	6.5728	24	0	0
a	6.66125	25	0	0
s	6.66125	25	1	0
a	6.6758	26	1	0
a	6.69763	27	1	1
d	6.84883	25	1	2
s	6.84883	26	1	1
d	7.02149	26	1	1
s	7.02149	27	1	0
d	7.05269	27	0	0
a	7.36346	28	0	0
s	7.36346	28	1	0
d	7.43785	28	0	0
a	7.59629	29	0	0
s	7.59629	29	1	0
a	7.61637	30	1	0
d	7.69631	29	1	1
s	7.69631	30	1	0
d	7.76228	30	0	0
a	8.0982	31	0	0
s	8.0982	31	1	0
d	8.15807	31	0	0
a	8.21613	32	0	0
s	8.21613	32	1	0
d	8.29127	32	0	0
a	8.32512	33	0	0
s	8.32512	33	1	0
a	8.41235	34	1	0
d	8.44005	33	1	1
s	8.44005	34	1	0
d	8.44177	34	0	0
a	8.65364	35	0	0
s	8.65364	35	1	0
a	8.68394	36	1	0
d	8.81661	35	1	1
s	8.81661	36	1	0
d	8.81715	36	0	0
a	9.4512	37	0	0
s	9.4512	37	1	0
d	9.46828	37	0	0
a	9.50312	38	0	0
s	9.50312	38	1	0
a	9.52221	39	1	0
d	9.66515	38	1	1
s	9.66515	39	1	0
d	9.88594	39	0	0
a	10.2992	40	0	0
s	10.2992	40	1	0
d	10.3284	40	0	0
a	10.452	41	0	0
s	10.452	41	1	0
d	10.6455	41	0	0
a	11.1662	42	0	0
s	11.1662	42	1	0
a	11.1901	43	1	0
d	11.4458	42	1	1
s	11.4458	43	1	0
d	11.505	43	0	0
a	11.7767	44	0	0
s	11.7767	44	1	0
d	11.8051	44	0	0
a	11.8185	45	0	0
s	11.8185	45	1	0
d	11.8795	45	0	0
a	12.108	46	0	0
s	12.108	46	1	0
a	12.1482	47	1	0
d	12.268	46	1	1
s	12.268	47	1	0
d	12.3508	47	0	0
a	12.4166	48	0	0
s	12.4166	48	1	0
d	12.463	48	0	0
a	12.6201	49	0	0
s	12.6201	49	1	0
d	12.6238	49	0	0
a	12.6604	50	0	0
s	12.6604	50	1	0
d	12.6682	50	0	0
a	12.8449	51	0	0
s	12.8449	51	1	0
d	12.954	51	0	0
a	13.0365	52	0	0
s	13.0365	52	1	0
d	13.037	52	0	0
a	13.1234	53	0	0
s	13.1234	53	1	0
d	13.1236	53	0	0
a	13.3821	54	0	0
s	13.3821	54	1	0
d	13.429	54	0	0
a	13.6443	55	0	0
s	13.6443	55	1	0
a	13.6522	56	1	0
d	13.7269	55	1	1
s	13.7269	56	1	0
d	13.7381	56	0	0
a	14.3598	57	0	0
s	14.3598	57	1	0
d	14.4393	57	0	0
a	14.4445	58	0	0
s	14.4445	58	1	0
a	14.462	59	1	0
d	14.49	58	1	1
s	14.49	59	1	0
d	14.547	59	0	0
a	14.6281	60	0	0
s	14.6281	60	1	0
d	14.6585	60	0	0
a	14.6935	61	0	0
s	14.6935	61	1	0
d	14.7035	61	0	0
a	14.8508	62	0	0
s	14.8508	62	1	0
a	14.9067	63	1	0
d	15.0174	62	1	1
s	15.0174	63	1	0
d	15.0879	63	0	0
a	15.1507	64	0	0
s	15.1507	64	1	0
a	15.1917	65	1	0
d	15.1984	64	1	1
s	15.1984	65	1	0
a	15.2159	66	1	0
a	15.2772	67	1	1
a	15.3573	68	1	2
d	15.3887	65	1	3
s	15.3887	66	1	2
d	15.3911	66	1	2
s	15.3911	67	1	1
a	15.4648	69	1	1
d	15.5066	67	1	2
s	15.5066	68	1	1
a	15.5965	70	1	1
d	15.6816	68	1	2
s	15.6816	69	1	1
d	15.7111	69	1	1
s	15.7111	70	1	0
a	15.8432	71	1	0
d	15.8976	70	1	1
s	15.8976	71	1	0
a	16.0389	72	1	0
a	16.1063	73	1	1
d	16.151	71	1	2
s	16.151	72	1	1
d	16.2404	72	1	1
s	16.2404	73	1	0
d	16.3095	73	0	0
a	16.3297	74	0	0
s	16.3297	74	1	0
a	16.3635	75	1	0
d	16.4427	74	1	1
s	16.4427	75	1	0
d	16.4618	75	0	0
a	16.9687	76	0	0
s	16.9687	76	1	0
a	16.9737	77	1	0
d	17.0182	76	1	1
s	17.0182	77	1	0
d	17.0315	77	0	0
a	17.2656	78	0	0
s	17.2656	78	1	0
d	17.3789	78	0	0
a	17.5163	79	0	0
s	17.5163	79	1	0
d	17.5846	79	0	0
a	17.681	80	0	0
s	17.681	80	1	0
a	17.6903	81	1	0
d	17.8047	80	1	1
s	17.8047	81	1	0
d	17.8755	81	0	0
a	18.1007	82	0	0
s	18.1007	82	1	0
a	18.1422	83	1	0
d	18.1968	82	1	1
s	18.1968	83	1	0
d	18.2469	83	0	0
a	19.1332	84	0	0
s	19.1332	84	1	0
d	19.2032	84	0	0
a	19.2407	85	0	0
s	19.2407	85	1	0
d	19.2649	85	0	0
a	19.3066	86	0	0
s	19.3066	86	1	0
a	19.3116	87	1	0
d	19.4096	86	1	1
s	19.4096	87	1	0
a	19.505	88	1	0
a	19.5105	89	1	1
d	19.6123	87	1	2
s	19.6123	88	1	1
a	19.738	90	1	1
d	19.9007	88	1	2
s	19.9007	89	1	1
d	19.9153	89	1	1
s	19.9153	90	1	0
d	19.948	90	0	0
a	19.9633	91	0	0
s	19.9633	91	1	0
d	19.9791	91	0	0
a	20.4324	92	0	0
s	20.4324	92	1	0
a	20.4708	93	1	0
d	20.6391	92	1	1
s	20.6391	93	1	0
d	20.817	93	0	0
a	21.1032	94	0	0
s	21.1032	94	1	0
d	21.1247	94	0	0
a	21.1745	95	0	0
s	21.1745	95	1	0
a	21.1996	96	1	0
d	21.2238	95	1	1
s	21.2238	96	1	0
d	21.3148	96	0	0
a	21.4149	97	0	0
s	21.4149	97	1	0
d	21.4306	97	0	0
a	21.7167	98	0	0
s	21.7167	98	1	0
a	21.7785	99	1	0
d	21.8016	98	1	1
s	21.8016	99	1	0
d	21.8617	99	0	0
a	22.2857	100	0	0
s	22.2857	100	1	0
a	22.4254	101	1	0
d	22.4861	100	1	1
s	22.4861	101	1	0
d	22.588	101	0	0
a	22.9294	102	0	0
s	22.9294	102	1	0
a	23.2081	103	1	0
d	23.2217	102	1	1
s	23.2217	103	1	0
d	23.4574	103	0	0
a	23.4774	104	0	0
s	23.4774	104	1	0
a	23.4853	105	1	0
d	23.6853	104	1	1
s	23.6853	105	1	0
a	23.8968	106	1	0
d	23.9909	105	1	1
s	23.9909	106	1	0
a	23.999	107	1	0
a	24.0051	108	1	1
d	24.0746	106	1	2
s	24.0746	107	1	1
d	24.1668	107	1	1
s	24.1668	108	1	0
d	24.2312	108	0	0
a	24.2497	109	0	0
s	24.2497	109	1	0
d	24.3417	109	0	0
a	24.4078	110	0	0
s	24.4078	110	1	0
d	24.4613	110	0	0
a	24.5595	111	0	0
s	24.5595	111	1	0
a	24.5658	112	1	0
d	24.5975	111	1	1
s	24.5975	112	1	0
d	24.6092	112	0	0
a	24.6582	113	0	0
s	24.6582	113	1	0
d	24.6642	113	0	0
a	24.7146	114	0	0
s	24.7146	114	1	0
d	24.7387	114	0	0
a	24.7758	115	0	0
s	24.7758	115	1	0
a	24.9429	116	1	0
d	24.9707	115	1	1
s	24.9707	116	1	0
a	25.1465	117	1	0
a	25.514	118	1	1
d	25.5163	116	1	2
s	25.5163	117	1	1
d	25.5382	117	1	1
s	25.5382	118	1	0
d	25.6017	118	0	0
a	25.8345	119	0	0
s	25.8345	119	1	0
d	25.8486	119	0	0
a	25.8833	120	0	0
s	25.8833	120	1	0
d	25.9181	120	0	0
a	26.1566	121	0	0
s	26.1566	121	1	0
a	26.1626	122	1	0
d	26.2161	121	1	1
s	26.2161	122	1	0
d	26.3452	122	0	0
a	26.5326	123	0	0
s	26.5326	123	1	0
a	26.5416	124	1	0
a	26.6528	125	1	1
d	26.6557	123	1	2
s	26.6557	124	1	1
d	26.8077	124	1	1
s	26.8077	125	1	0
a	26.8631	126	1	0
d	26.8728	125	1	1
s	26.8728	126	1	0
a	26.8745	127	1	0
d	26.9545	126	1	1
s	26.9545	127	1	0
d	26.9791	127	0	0
a	27.1549	128	0	0
s	27.1549	128	1	0
d	27.1575	128	0	0
a	27.1831	129	0	0
s	27.1831	129	1	0
d	27.197	129	0	0
a	27.3562	130	0	0
s	27.3562	130	1	0
d	27.4346	130	0	0
a	27.9768	131	0	0
s	27.9768	131	1	0
d	28.0055	131	0	0
